chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0.0,0.0,214225,0,0,0,0,0,2,0.0,0.0,0,Joe,0.0,510,False,Season long loan to Leeds United,2023-08-11T10:47:30.310788Z,40,214225.jpg,0.0,Rodon,0.1,False,,u,18,6,0,0,0,14288,5,0.0,0.0,Rodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,560,204,544,202,511,190,564,204,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,678,183,396,141,570,201,490,189,0.0,0.0
100.0,100.0,221632,0,0,4,-4,1,2,1.0,1.0,1,Cristian,1.0,511,False,,2023-12-23T20:00:09.895702Z,49,221632.jpg,3.8,Romero,7.0,False,,a,18,6,64,2465993,5468,2101545,2792,0.2,13.1,Romero,1350,3,0,5,18,1,0,0,4,1,0,11,324,434.0,94.4,105.0,63.5,17,1.27,0.77,2.04,27.10,46,12,224,60,183,38,136,27,,,,,,,0.08,0.0,0.05,0.13,1.81,1.2,247,29,235,75,71,14,52,15,1.13,0.33
0.0,0.0,173904,0,0,-1,1,0,2,0.0,0.0,0,Davinson,0.0,512,False,Permanent transfer to Galatasaray,2023-09-07T15:50:57.233998Z,44,173904.jpg,0.0,Sánchez,0.1,False,,u,18,6,0,2363,0,14862,8,0.0,0.0,Sánchez,76,0,0,0,2,0,0,0,1,0,0,0,9,17.0,5.0,4.0,2.6,0,0.12,0.03,0.15,2.02,446,163,427,156,426,156,463,163,,,,,,,0.14,0.0,0.04,0.18,2.39,2.37,515,98,517,216,652,247,456,176,0.0,0.0
75.0,0.0,482442,0,0,-1,1,0,3,0.0,0.0,0,Pape Matar,0.0,513,False,International Duty - 75% chance of playing,2023-12-30T22:30:10.203117Z,44,482442.jpg,2.9,Sarr,1.5,False,,d,18,6,53,596845,689,574908,1375,0.0,12.0,Sarr,1164,2,2,7,10,0,0,0,4,0,0,2,251,274.4,245.0,235.0,75.8,16,2.23,1.02,3.25,18.64,147,58,89,66,81,51,101,64,,,,,,,0.17,0.0,0.08,0.25,1.44,0.77,561,317,545,191,164,73,155,48,1.24,0.54
0.0,0.0,184349,0,0,-1,1,0,2,0.0,0.0,0,Ryan,0.0,514,False,Hamstring injury - Unknown return date,2024-01-25T17:30:09.780054Z,44,184349.jpg,0.0,Sessegnon,0.0,False,,i,18,6,0,753,6,1105,9,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,642,249,630,249,606,244,645,249,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,516,99,518,217,653,248,707,244,0.0,0.0
100.0,100.0,209042,0,0,-5,5,0,3,1.5,1.5,1,Oliver,1.5,515,False,,2023-12-28T23:30:10.167224Z,45,209042.jpg,1.1,Skipp,0.1,False,,a,18,6,17,8173,105,23462,45,0.3,3.8,Skipp,565,0,0,0,14,0,0,0,2,0,0,0,83,75.4,117.2,56.0,24.6,4,0.72,0.32,1.04,13.76,351,152,189,118,271,143,317,144,,,,,,,0.11,0.0,0.05,0.16,2.19,2.23,379,229,167,78,410,188,436,143,0.64,0.0
0.0,0.0,85971,0,0,7,-7,3,3,0.0,0.0,0,Son,0.0,516,True,International Duty - Unknown return date,2023-12-30T22:30:10.238220Z,97,85971.jpg,6.8,Heung-min,16.8,False,,i,18,6,136,6174551,2227,5306599,43985,0.0,14.0,Son,1690,12,5,6,27,1,0,0,1,0,0,18,442,631.8,486.3,685.0,180.2,20,7.04,4.21,11.25,32.59,5,2,20,15,8,4,5,3,,,3.0,,1.0,,0.37,0.0,0.22,0.59,1.74,1.44,5,3,795,348,7,4,20,8,1.07,0.32
0.0,0.0,232859,0,0,0,0,0,2,0.0,0.0,0,Djed,0.0,517,False,Season-long loan to Leeds United,2023-08-31T08:53:56.855071Z,40,232859.jpg,0.0,Spence,0.2,False,,u,18,6,0,6594,0,46386,36,0.0,0.0,Spence,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,565,206,549,204,516,192,569,206,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,683,185,401,143,575,203,321,126,0.0,0.0
0.0,0.0,199584,0,0,0,0,0,2,0.0,0.0,0,Japhet,0.0,518,False,Season-long loan to Augsburg,2023-09-01T15:33:02.832710Z,40,199584.jpg,0.0,Tanganga,0.3,False,,u,18,6,0,11423,0,67305,57,0.0,0.0,Tanganga,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,555,200,539,198,506,186,559,200,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,673,179,391,137,565,197,282,106,0.0,0.0
100.0,100.0,487053,0,0,3,-3,3,2,5.5,5.5,10,Destiny,5.5,519,False,,2023-12-16T08:00:10.290081Z,48,487053.jpg,3.1,Udogie,9.6,False,,a,18,6,58,2744525,18838,2078108,3472,1.1,12.1,Udogie,1592,2,2,4,29,0,0,0,5,1,0,8,279,390.8,253.0,230.0,87.4,19,2.22,1.71,3.93,34.85,63,21,84,14,86,2,75,8,,,,,,,0.13,0.0,0.1,0.23,1.97,1.64,297,35,32,10,141,35,42,13,1.07,0.23
,,184254,0,0,3,-3,1,1,1.5,1.5,2,Guglielmo,1.5,520,False,,,53,184254.jpg,3.3,Vicario,9.0,False,,a,18,6,73,1337646,3826,647011,6649,0.3,13.8,Vicario,1980,0,0,5,33,0,0,0,2,0,68,7,429,591.0,0.0,0.0,59.2,22,0.00,0.00,0.00,38.13,8,5,784,91,782,89,150,6,,,,,,,0.0,3.09,0.0,0.0,1.73,1.5,140,4,187,14,124,17,45,9,1.0,0.23
0.0,0.0,175941,0,0,-1,1,0,1,0.0,0.0,0,Alfie,0.0,521,False,Ankle injury - Unknown return date,2023-08-11T16:00:08.892883Z,39,175941.jpg,0.0,Whiteman,0.2,False,,i,18,6,0,17434,23,24251,78,0.0,0.0,Whiteman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,521,46,504,28,468,18,524,46,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,769,78,353,37,531,45,317,45,0.0,0.0
0.0,0.0,235674,0,0,-4,4,1,3,0.0,0.0,0,Manor,0.0,583,False,Knee injury - Unknown return date,2023-10-06T15:30:09.250334Z,51,235674.jpg,2.8,Solomon,0.1,False,,i,18,6,14,18879,1,28659,13,0.0,2.7,Solomon,196,0,2,0,2,0,0,0,1,0,0,2,53,73.4,144.3,61.0,28.0,2,0.41,0.75,1.16,1.79,353,154,161,104,255,137,295,137,,,,,,,0.19,0.0,0.34,0.53,0.82,0.92,166,101,743,317,184,82,449,148,0.92,0.0
100.0,100.0,491279,0,0,-1,1,1,2,1.0,1.0,1,Micky,1.0,639,False,,2023-11-06T23:30:09.875820Z,44,491279.jpg,3.5,van de Ven,1.3,False,,a,18,6,45,764278,2843,700150,859,0.2,10.2,Van de Ven,1123,1,0,4,14,0,0,0,1,0,0,4,254,239.8,17.5,34.0,29.2,13,0.35,0.12,0.47,15.71,184,67,389,139,319,103,286,98,,,,,,,0.03,0.0,0.01,0.04,1.26,1.12,569,122,209,64,96,19,165,65,1.04,0.32
100.0,100.0,490145,0,0,0,0,0,4,0.0,0.0,0,Dane,0.0,640,False,,2024-01-12T15:00:12.855944Z,45,490145.jpg,0.0,Scarlett,0.1,False,,a,18,6,0,7963,41,30510,22,0.0,0.0,Scarlett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,708,77,702,78,693,78,712,80,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,437,76,620,59,712,80,381,59,0.0,0.0
0.0,0.0,536908,0,0,-1,1,0,4,0.0,0.0,0,Alejo,0.0,641,False,Knee injury - Expected back 02 Mar,2024-01-04T15:00:12.075073Z,54,536908.jpg,1.4,Véliz,0.1,False,,i,18,6,11,8905,11,12256,38,0.0,2.0,Veliz,45,1,0,0,2,0,0,0,1,0,0,0,40,35.2,0.9,29.0,6.5,0,0.42,0.00,0.42,1.88,416,47,453,57,334,52,425,52,,,,,,,0.84,0.0,0.0,0.84,3.76,4.0,127,36,764,88,387,49,487,69,0.0,0.0
0.0,0.0,548308,0,0,0,0,0,2,0.0,0.0,0,Ashley,0.0,702,False,On loan to Plymouth until the end of the season,2024-01-09T10:24:50.389101Z,40,548308.jpg,0.0,Phillips,0.1,False,,u,18,6,0,11218,0,9596,40,0.0,0.0,Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,612,238,597,237,566,227,616,238,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,742,229,454,181,622,235,464,180,0.0,0.0
,,513588,0,0,0,0,0,4,0.0,0.0,0,Jamie,0.0,722,False,,,45,513588.jpg,0.7,Donley,0.0,False,,a,18,6,2,7346,33,5675,47,0.0,0.4,Donley,3,0,0,0,1,0,0,0,1,0,0,0,3,3.0,0.0,0.0,0.3,0,0.00,0.00,0.00,0.52,486,57,718,81,711,81,497,61,,,,,,,0.0,0.0,0.0,0.0,15.6,30.0,457,79,637,62,506,65,529,74,0.0,0.0
,,519321,0,0,0,0,0,2,0.0,0.0,0,Alfie,0.0,740,False,,,40,519321.jpg,0.0,Dorrington,0.0,False,,a,18,6,0,1625,18,1114,31,0.0,0.0,Dorrington,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,609,235,594,234,563,224,613,235,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,739,226,451,178,619,232,624,222,0.0,0.0
,,492779,0,0,0,0,0,3,0.0,0.0,0,Yago,0.0,754,False,,,45,492779.jpg,0.0,de Santiago Alonso,0.0,False,,a,18,6,0,296,8,184,4,0.0,0.0,Yago Santiago,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,714,289,708,287,699,284,718,290,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,443,260,626,234,718,291,750,315,0.0,0.0
,,165153,0,0,0,0,0,4,5.0,5.0,5,Timo,5.0,776,False,,,65,165153.jpg,5.0,Werner,0.9,False,,a,18,6,10,117915,7479,25119,3640,0.8,1.5,Werner,169,0,2,0,4,0,0,0,0,0,0,0,38,36.2,52.9,62.0,15.1,2,0.45,0.87,1.32,1.85,414,46,308,41,251,49,369,48,,,,,,,0.24,0.0,0.46,0.7,0.99,2.13,48,18,43,13,23,5,190,32,1.07,0.0
,,493125,0,0,0,0,0,2,1.0,1.0,1,Radu,1.0,777,False,,,45,493125.jpg,1.0,Dragusin,0.1,False,,a,18,6,2,6559,169,1461,481,0.2,0.4,Drăgușin,7,0,0,0,0,0,0,0,0,0,0,0,7,4.0,0.2,0.0,0.4,0,0.00,0.00,0.00,0.64,477,174,475,174,700,256,491,176,,,,,,,0.0,0.0,0.0,0.0,8.23,0.0,444,83,219,70,452,156,504,192,0.0,0.0
,,155405,0,0,-3,3,0,3,0.5,0.5,1,Kalvin,0.5,364,False,,,47,155405.jpg,1.0,Phillips,0.1,False,,a,19,21,5,4270,471,4885,37,0.1,1.1,Phillips,122,0,0,0,3,0,0,0,0,0,0,0,12,16.2,9.3,6.0,3.1,1,0.09,0.07,0.16,2.37,447,199,421,206,417,210,457,209,,,,,,,0.07,0.0,0.05,0.12,1.75,2.21,312,204,293,132,463,214,496,169,0.74,0.0
75.0,0.0,210494,-1,1,-1,1,0,2,0.0,0.0,0,Nayef,0.0,522,False,International Duty - 75% chance of playing,2023-12-30T22:30:10.264581Z,44,210494.jpg,2.1,Aguerd,0.6,False,,d,19,21,33,108173,40,128439,336,0.0,7.5,N.Aguerd,1416,1,0,2,29,0,0,0,1,1,0,0,210,332.0,41.6,121.0,49.6,16,1.16,0.34,1.50,27.94,102,37,334,113,165,27,186,50,,,,,,,0.07,0.0,0.02,0.09,1.78,1.84,526,106,524,220,277,93,226,88,1.02,0.13
50.0,50.0,57531,0,0,-3,3,1,4,0.0,0.0,0,Michail,0.0,523,False,Knee injury - 50% chance of playing,2023-11-21T12:00:10.199285Z,57,57531.jpg,3.2,Antonio,1.7,False,,d,19,21,38,660007,32,794467,522,0.0,6.7,Antonio,812,2,2,4,13,0,0,0,2,0,0,4,116,142.8,86.9,138.0,36.4,11,1.74,1.17,2.91,16.52,278,32,236,33,151,39,239,36,,,,,,,0.19,0.0,0.13,0.32,1.83,1.44,83,26,772,93,137,23,146,23,1.22,0.44
100.0,100.0,84182,0,0,2,-2,2,1,2.0,2.0,1,Alphonse,2.0,524,False,,2023-12-07T23:30:10.009235Z,42,84182.jpg,4.1,Areola,36.7,False,,a,19,21,78,2759476,6037,1231158,7244,0.5,18.6,Areola,1653,0,0,4,26,0,1,0,0,0,72,8,359,539.8,0.0,0.0,54.0,19,0.00,0.00,0.00,32.85,17,7,606,69,578,61,164,8,,,,,,,0.0,3.92,0.0,0.0,1.79,1.42,635,35,133,11,48,3,7,1,1.03,0.22
0.0,0.0,172841,0,0,-4,4,0,3,0.0,0.0,0,Saïd,0.0,525,False,Suspended until 11 Feb,2024-01-17T01:00:09.588205Z,56,172841.jpg,1.5,Benrahma,0.4,False,,s,19,21,20,37614,4,95535,429,0.0,3.6,Benrahma,611,0,1,2,8,0,0,1,1,0,0,0,64,85.4,164.9,196.0,44.6,5,1.91,0.77,2.68,12.91,336,145,137,91,113,71,200,99,,,2.0,,2.0,,0.28,0.0,0.11,0.39,1.9,1.18,91,56,769,332,376,167,250,78,0.74,0.29
100.0,100.0,178186,0,0,11,-11,1,3,1.5,1.5,1,Jarrod,1.5,526,True,,2024-01-07T21:30:10.877600Z,81,178186.jpg,5.4,Bowen,26.9,False,,a,19,21,114,5809539,15109,3598339,39320,0.2,14.1,Bowen,1830,11,2,5,32,0,0,0,1,0,0,8,317,559.6,209.6,742.0,150.7,21,8.11,2.37,10.48,36.85,14,5,106,77,7,3,15,9,2.0,,,,4.0,,0.4,0.0,0.12,0.52,1.81,1.57,12,8,193,97,15,11,12,4,1.03,0.25
100.0,100.0,149519,0,0,-3,3,0,3,3.5,3.5,0,Maxwel,3.5,527,False,,2023-12-21T01:30:10.713681Z,52,149519.jpg,4.0,Cornet,0.1,False,,a,19,21,8,2182,44,6409,32,0.7,1.5,Cornet,70,1,0,0,1,0,0,0,0,0,0,0,24,36.6,1.8,46.0,8.4,1,0.29,0.01,0.30,1.35,413,185,443,217,284,150,414,191,,,,,,,0.37,0.0,0.01,0.38,1.74,1.29,154,95,76,26,57,33,507,175,1.29,0.0
0.0,0.0,164555,-1,1,1,-1,1,2,0.0,0.0,0,Vladimír,-1.0,528,False,Suspended until 04 Feb,2024-01-22T01:00:10.631516Z,46,164555.jpg,3.0,Coufal,2.9,False,,s,19,21,60,777299,56,528751,14919,-0.2,13.0,Coufal,1796,0,5,4,32,0,0,0,4,1,0,6,330,418.8,301.7,38.0,76.0,20,0.04,1.72,1.76,35.88,53,14,66,11,308,96,100,16,,,,,,,0.0,0.0,0.09,0.09,1.8,1.6,336,43,799,258,152,38,114,47,1.0,0.2
0.0,0.0,222017,0,0,-2,2,0,3,0.0,0.0,0,Conor,0.0,529,False,Permanent transfer to Charlton Athletic,2024-01-13T08:43:46.860878Z,43,222017.jpg,0.0,Coventry,0.1,False,,u,19,21,0,6821,0,10646,45,0.0,0.0,Coventry,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,629,235,617,237,593,227,633,237,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,610,337,495,166,640,244,450,149,0.0,0.0
100.0,100.0,55459,0,0,-3,3,0,2,0.0,0.0,0,Aaron,0.0,530,False,,2023-09-22T11:30:08.275824Z,42,55459.jpg,0.7,Cresswell,0.3,False,,a,19,21,2,19385,78,83237,97,0.0,0.5,Cresswell,130,0,0,0,4,0,0,0,1,0,0,0,20,15.2,22.1,0.0,3.8,2,0.00,0.15,0.15,1.91,448,164,376,132,576,233,447,160,3.0,,,,,,0.0,0.0,0.1,0.1,1.32,2.77,633,154,464,189,502,166,283,107,1.38,0.0
0.0,0.0,220585,0,0,0,0,0,3,0.0,0.0,0,Flynn,0.0,531,False,Season-long loan to Southampton,2023-08-23T08:39:25.105821Z,50,220585.jpg,0.0,Downes,0.0,False,,u,19,21,0,126,0,2000,0,0.0,0.0,Downes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,778,335,775,334,773,334,778,335,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,197,122,734,308,778,335,677,269,0.0,0.0
100.0,100.0,109533,0,0,1,-1,1,2,1.0,1.0,1,Emerson,1.0,532,False,,2023-10-22T21:00:08.515376Z,46,109533.jpg,2.7,Palmieri dos Santos,3.1,False,,a,19,21,56,413839,1054,145170,6370,0.2,12.2,Emerson,1788,0,2,5,29,0,0,0,7,0,0,6,309,325.4,218.2,97.0,64.1,20,0.83,1.56,2.39,36.42,107,40,103,18,193,43,133,26,,,,,,,0.04,0.0,0.08,0.12,1.83,1.46,334,42,225,72,190,53,111,44,1.01,0.25
100.0,100.0,37096,0,0,-3,3,0,1,0.5,0.5,0,Lukasz,0.5,533,False,,2023-10-27T13:30:09.169653Z,42,37096.jpg,3.2,Fabianski,1.3,False,,a,19,21,13,55604,111,221195,345,0.1,3.1,Fabianski,271,0,0,1,7,0,0,0,0,0,11,1,66,83.0,0.0,0.0,8.3,3,0.00,0.00,0.00,5.52,341,26,605,68,574,58,415,26,,,,,,,0.0,3.65,0.0,0.0,1.83,2.32,631,32,257,21,126,18,167,23,1.0,0.33
,,217593,0,0,-4,4,0,3,1.0,1.0,0,Pablo,1.0,534,False,,,46,217593.jpg,1.3,Fornals Malla,0.1,False,,a,19,21,19,4427,61,10238,46,0.2,4.1,P.Fornals,418,0,0,1,9,0,0,0,0,0,0,0,68,64.2,75.5,79.0,21.9,4,0.31,0.34,0.65,9.49,370,162,259,147,215,119,329,147,,,,,,,0.07,0.0,0.07,0.14,2.04,1.94,340,220,226,105,394,176,506,174,0.86,0.22
,,84939,0,0,-4,4,1,4,5.0,5.0,0,Danny,5.0,535,False,,,56,84939.jpg,1.8,Ings,0.7,False,,a,19,21,20,47618,480,171081,377,0.9,3.6,Ings,222,0,2,0,6,0,0,0,1,0,0,2,55,39.0,46.2,67.0,15.2,2,0.86,0.06,0.92,5.28,410,44,320,46,237,47,367,47,,,,,,,0.35,0.0,0.02,0.37,2.14,2.43,89,28,41,12,339,44,213,36,0.81,0.0
100.0,100.0,222018,0,0,-1,1,0,2,1.0,1.0,1,Ben,1.0,536,False,,2023-10-05T08:30:09.363808Z,44,222018.jpg,2.0,Johnson,0.1,False,,a,19,21,8,3230,27,6609,27,0.2,1.8,Johnson,144,0,0,1,2,0,0,0,1,0,0,0,32,14.2,4.2,3.0,2.2,2,0.06,0.02,0.08,4.15,451,165,431,158,432,157,469,167,,,,,,,0.04,0.0,0.01,0.05,2.59,1.25,533,111,206,63,291,100,472,182,1.25,0.62
0.0,0.0,201057,0,0,-3,3,0,2,0.0,0.0,0,Thilo,0.0,537,False,On loan to Monaco until the end of the season,2024-01-07T13:45:40.287744Z,42,201057.jpg,0.5,Kehrer,0.1,False,,u,19,21,2,4290,0,13018,62,0.0,0.5,Kehrer,19,0,0,0,1,0,0,0,2,0,0,0,7,8.6,0.7,0.0,0.9,0,0.00,0.00,0.00,0.47,462,169,455,170,580,235,479,171,,,,,,,0.0,0.0,0.0,0.0,2.23,4.74,641,160,470,195,513,173,427,164,0.0,0.0
,,487837,0,0,-3,3,0,4,0.5,0.5,0,Divin,0.5,538,False,,,42,487837.jpg,1.0,Mubama,4.7,False,,a,19,21,5,628485,4043,1255881,4644,0.1,1.2,Mubama,75,0,0,0,2,0,0,0,0,0,0,0,14,0.2,2.4,5.0,0.8,0,0.16,0.01,0.17,2.89,501,60,438,56,420,58,480,59,,,,,,,0.19,0.0,0.01,0.2,3.47,2.4,646,102,258,35,426,52,76,12,0.0,0.0
25.0,25.0,224024,0,0,0,0,1,3,0.0,0.0,0,Lucas,0.0,539,False,Calf injury - 25% chance of playing,2023-12-29T00:00:10.830087Z,60,224024.jpg,3.5,Tolentino Coelho de Lima,1.5,False,,d,19,21,63,294720,87,337990,3150,0.0,10.5,L.Paquetá,1517,2,5,4,24,0,0,0,6,0,0,5,260,347.6,419.7,169.0,93.6,18,2.83,2.82,5.65,26.92,95,36,32,26,131,82,63,47,,,,,3.0,,0.17,0.0,0.17,0.34,1.6,1.42,66,41,780,339,105,52,158,49,1.07,0.24
0.0,0.0,195899,0,0,0,0,0,4,0.0,0.0,0,Gianluca,0.0,541,False,Permanent transfer to Atalanta BC,2023-08-09T08:38:29.554289Z,60,195899.jpg,0.0,Scamacca,0.0,False,,u,19,21,0,0,0,4976,2,0.0,0.0,Scamacca,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,796,99,796,99,796,99,796,99,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,65,21,779,94,796,99,622,86,0.0,0.0
100.0,100.0,215439,0,0,-1,1,0,3,1.5,1.5,1,Tomáš,1.5,542,False,,2023-08-26T19:30:07.900929Z,49,215439.jpg,3.6,Souček,1.5,False,,a,19,21,75,332839,1631,300614,2346,0.3,15.3,Souček,1648,5,1,5,27,0,0,0,2,0,0,5,263,426.6,105.8,330.0,86.1,20,4.52,0.54,5.06,34.13,49,17,211,127,54,33,81,55,,,,,,,0.25,0.0,0.03,0.28,1.86,1.47,243,158,180,87,91,48,159,50,1.09,0.27
0.0,0.0,180151,0,0,0,0,0,3,0.0,0.0,0,Nikola,0.0,543,False,Permanent transfer to Torino,2023-08-10T13:50:57.779550Z,45,180151.jpg,0.0,Vlašić,0.0,False,,u,19,21,0,0,0,13697,7,0.0,0.0,Vlašić,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,674,263,667,262,651,257,678,264,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,373,226,575,205,681,267,524,185,0.0,0.0
100.0,100.0,103192,0,0,0,0,1,2,1.0,1.0,1,Kurt,1.0,544,False,,2023-12-28T23:00:09.882775Z,45,103192.jpg,2.6,Zouma,1.5,False,,a,19,21,46,276776,346,246115,979,0.2,10.2,Zouma,1536,1,0,3,28,0,0,0,2,0,0,4,251,319.8,17.5,130.0,46.7,18,1.17,0.01,1.18,30.13,116,41,390,140,156,21,194,55,,,,,,,0.07,0.0,0.0,0.07,1.77,1.64,359,58,213,65,207,62,156,62,1.05,0.18
,,40669,0,0,-2,2,0,2,0.0,0.0,0,Angelo,0.0,577,False,,,43,40669.jpg,2.8,Ogbonna,0.1,False,,a,19,21,17,8864,62,10359,132,0.0,4.0,Ogbonna,318,0,0,2,2,0,0,0,0,0,0,0,70,82.2,0.7,0.0,8.3,3,0.00,0.00,0.00,7.71,342,131,456,171,582,236,416,148,,,,,,,0.0,0.0,0.0,0.0,2.18,0.57,583,125,475,197,174,46,392,151,0.85,0.57
75.0,75.0,213999,0,0,0,0,0,3,0.4,0.4,1,Edson,0.5,642,False,Calf injury - 75% chance of playing,2024-01-30T15:00:10.154192Z,50,213999.jpg,1.9,Álvarez Velázquez,0.2,False,,d,19,21,35,20061,15,21777,252,0.1,7.0,Álvarez,1370,0,1,5,19,0,0,0,7,0,0,0,184,265.6,57.0,39.0,36.0,17,0.43,0.19,0.62,26.99,156,63,300,164,305,163,243,120,,,,,,,0.03,0.0,0.01,0.04,1.77,1.25,196,121,305,141,316,134,356,112,1.12,0.33
,,447879,0,0,0,0,0,1,0.0,0.0,0,Joseph,0.0,647,False,,,40,447879.jpg,0.0,Anang,0.1,False,,a,19,21,0,5574,15,4467,11,0.0,0.0,Anang,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,579,72,563,55,530,45,583,72,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,703,52,419,63,589,71,497,68,0.0,0.0
,,101178,0,0,0,0,1,3,5.0,5.0,1,James,5.0,664,False,,,60,101178.jpg,4.4,Ward-Prowse,8.5,False,,a,19,21,92,2454107,4176,1712562,10772,0.8,15.3,Ward-Prowse,1805,4,6,5,32,0,0,0,4,0,0,12,435,532.6,619.8,218.0,137.0,21,4.14,4.29,8.43,36.79,19,6,12,8,95,60,18,10,1.0,,1.0,,,,0.21,0.0,0.21,0.42,1.83,1.6,63,39,42,13,39,25,48,18,1.05,0.25
100.0,100.0,233963,0,0,0,0,1,2,1.0,1.0,1,Konstantinos,1.0,676,False,,2024-01-07T21:30:11.268165Z,45,233963.jpg,3.3,Mavropanos,0.2,False,,a,19,21,30,32520,132,11542,643,0.2,6.7,Mavropanos,619,1,0,3,9,1,0,0,1,0,0,3,119,118.2,15.9,60.0,19.3,7,0.42,0.06,0.48,12.63,302,119,392,142,258,72,344,126,,,,,,,0.06,0.0,0.01,0.07,1.84,1.31,394,75,216,67,119,27,305,117,1.02,0.44
100.0,75.0,460842,0,0,3,-3,2,3,0.5,0.4,1,Mohammed,0.5,689,False,,2024-01-01T13:00:13.493010Z,68,460842.jpg,4.5,Kudus,3.2,False,,a,19,21,77,1160443,8042,864728,5662,0.1,11.3,Kudus,994,6,3,3,20,0,0,0,3,0,0,11,250,336.0,177.2,191.0,70.3,11,1.86,1.45,3.31,16.55,99,38,128,87,116,73,111,70,,,,,,,0.17,0.0,0.13,0.3,1.5,1.81,38,23,325,155,36,22,108,34,1.0,0.27
,,518442,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,773,False,,,45,518442.jpg,0.0,Orford,0.0,False,,a,19,21,0,51,3,22,3,0.0,0.0,Orford,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,729,302,725,301,718,299,733,303,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,465,278,645,250,733,304,781,336,0.0,0.0
